1,0.701798
2,0.546963
3,0.132861
4,0.40166
5,0.878194
6,0.674854
7,0.635013
8,0.188267
9,0.330762
10,0.581816
11,0.726253
12,0.929561
13,0.745947
14,0.555835
15,0.200492
16,0.129501
17,0.179021
18,0.169543
19,0.595446
20,0.554661
21,0.108458
22,0.934253
23,0.836999
24,0.861699
25,0.529854
26,0.200129
27,0.868787
28,0.869094
29,0.973079
30,0.305332
31,0.71155
32,0.621586
33,0.794286
34,0.903208
35,0.893058
36,0.770133
37,0.6161
38,0.569613
39,0.697973
40,0.144023
41,0.051706
42,0.22615
43,0.393933
44,0.291913
45,0.107296
46,0.551895
47,0.172241
48,0.121218
49,0.591157
50,0.974192
51,0.965222
52,0.935435
53,0.396087
54,0.993911
55,0.142663
56,0.005891
57,0.862702
58,0.451117
59,0.084525
60,0.792956
61,0.234415
62,0.042031
63,0.225844
64,0.527176
65,0.617051
66,0.069814
67,0.749678
68,0.474764
69,0.624686
70,0.774601
71,0.414538
72,0.668895
73,0.746569
74,0.586137
75,0.451636
76,0.503152
77,0.373643
78,0.680447
79,0.746211
80,0.338576
81,0.907025
82,0.711309
83,0.967819
84,0.199063
85,0.602865
86,0.6243
87,0.985889
88,0.256905
89,0.226955
90,0.475767
91,0.555192
92,0.897204
93,0.620971
94,0.542232
95,0.489438
96,0.273712
97,0.84728
98,0.931209
99,0.704946
100,0.866298
101,0.355574
102,0.969849
103,0.825704
104,0.118296
105,0.517538
106,0.410044
107,0.635196
108,0.131003
109,0.609794
110,0.409502
111,0.345664
112,0.444181
113,0.952293
114,0.148672
115,0.717668
116,0.994754
117,0.963223
118,0.05355
119,0.22017
120,0.376848
121,0.188828
122,0.305206
123,0.33521
124,0.262469
125,0.46182
126,0.223044
127,0.330416
128,0.367292
129,0.456291
130,0.577073
131,0.570349
132,0.600747
133,0.64585
134,0.555756
135,0.472892
136,0.894123
137,0.184918
138,0.404858
139,0.948427
140,0.429703
141,0.274372
142,0.021619
143,0.351658
144,0.885206
145,0.375508
146,0.844621
147,0.985273
148,0.436676
149,0.479834
150,0.495231
151,0.585009
152,0.093031
153,0.447664
154,0.130356
155,0.724929
156,0.513785
157,0.739077
158,0.908062
159,0.847625
160,0.846381
161,0.900788
162,0.968589
163,0.259858
164,0.629029
165,0.921736
166,0.336449
167,0.928416
168,0.964897
169,0.43789
170,0.045707
171,0.349505
172,0.557334
173,0.454678
174,0.524807
175,0.745082
176,0.478904
177,0.738545
178,0.373552
179,0.271889
180,0.134188
181,0.245201
182,0.937244
183,0.141808
184,0.948447
185,0.9937
186,0.526227
187,0.195507
188,0.276134
189,0.372742
190,0.313747
191,0.802998
192,0.331216
193,0.177879
194,0.802182
195,0.456925
196,0.31161
197,0.782558
198,0.016338
199,0.954145
200,0.553224
201,0.716662
202,0.794276
203,0.621067
204,0.566321
205,0.776245
206,0.39941
207,0.656674
208,0.787849
209,0.81731
210,0.212567
211,0.867438
212,0.554849
213,0.367974
214,0.378238
215,0.93582
216,0.829624
217,0.609955
218,0.586291
219,0.840941
220,0.23262
221,0.335289
222,0.055392
223,0.710134
224,0.04437
225,0.744901
226,0.262266
227,0.214179
228,0.924964
229,0.892195
230,0.02578
231,0.780709
232,0.322175
233,0.278229
234,0.751679
235,0.790513
236,0.796691
237,0.833323
238,0.018824
239,0.088729
240,0.271552
241,0.291547
242,0.633849
243,0.069195
244,0.732004
245,0.850804
246,0.626383
247,0.782491
248,0.567268
249,0.973743
250,0.405736
251,0.371088
252,0.792301
253,0.923147
254,0.556108
255,0.469047
256,0.784478
257,0.757693
258,0.369886
259,0.538448
260,0.772698
261,0.348028
262,0.567289
263,0.68125
264,0.667547
265,0.246588
266,0.908191
267,0.517818
268,0.922536
269,0.674576
270,0.167975
271,0.943193
272,0.858275
273,0.422887
274,0.058182
275,0.047971
276,0.126031
277,0.781711
278,0.229133
279,0.888451
280,0.528761
281,0.2287
282,0.828886
283,0.25622
284,0.957405
285,0.944631
286,0.670511
287,0.062733
288,0.490093
289,0.903725
290,0.251495
291,0.456499
292,0.642408
293,0.493582
294,0.739076
295,0.96424
296,0.314399
297,0.421245
298,0.884156
299,0.090268
300,0.429225
301,0.991117
302,0.306712
303,0.114988
304,0.405677
305,0.688789
306,0.44766
307,0.434355
308,0.831221
309,0.306637
310,0.320685
311,0.236957
312,0.338106
313,0.246769
314,0.656104
315,0.633062
316,0.854596
317,0.922567
318,0.096324
319,0.541553
320,0.794548
321,0.066881
322,0.105153
323,0.414554
324,0.471234
325,0.212323
326,0.934993
327,0.071812
328,0.087903
329,0.51376
330,0.11626
331,0.734582
332,0.325409
333,0.383975
334,0.134012
335,0.78633
336,0.664769
337,0.899557
338,0.165455
339,0.591324
340,0.060546
341,0.016258
342,0.06378
343,0.609083
344,0.536712
345,0.554347
346,0.852588
347,0.629098
348,0.425126
349,0.596549
350,0.900032
351,0.705092
352,0.225411
353,0.223956
354,0.944262
355,0.007666
356,0.990847
357,0.353739
358,0.953111
359,0.933137
360,0.811763
361,0.072807
362,0.161776
363,0.738617
364,0.484415
365,0.401621
366,0.79571
367,0.363396
368,0.650725
369,0.97669
370,0.043648
371,0.285293
372,0.695013
373,0.483333
374,0.481636
375,0.514579
376,0.567577
377,0.298999
378,0.795895
379,0.570254
380,0.354278
381,0.382774
382,0.12218
383,0.972698
384,0.147328
385,0.383993
386,0.801339
387,0.409557
388,0.480801
389,0.665299
390,0.525271
391,0.876915
392,0.991429
393,0.920517
394,0.40642
395,0.759709
396,0.555684
397,0.967152
398,0.501794
399,0.30636
400,0.184577
401,0.591548
402,0.631473
403,0.694053
404,0.7373
405,0.431811
406,0.043922
407,0.932169
408,0.552268
409,0.794322
410,0.223305
411,0.586104
412,0.919486
413,0.872481
414,0.427247
415,0.937271
416,0.800218
417,0.665323
418,0.212907
419,0.212655
420,0.303001
421,0.571381
422,0.506286
423,0.720709
424,0.449846
425,0.160301
426,0.269901
427,0.577397
428,0.357606
429,0.343558
430,0.332247
431,0.633976
432,0.531709
433,0.804565
434,0.184334
435,0.410092
436,0.209737
437,0.241971
438,0.202519
439,0.235442
440,0.305943
441,0.933103
442,0.592023
443,0.969312
444,0.940759
445,0.460353
446,0.274393
447,0.301612
448,0.038216
449,0.288318
450,0.995927
451,0.432908
452,0.748396
453,0.321433
454,0.430731
455,0.646344
456,0.193587
457,0.593334
458,0.255148
459,0.903481
460,0.237595
461,0.659248
462,0.808813
463,0.887762
464,0.814356
465,0.076075
466,0.218546
467,0.711258
468,0.878804
469,0.206646
470,0.490233
471,0.078244
472,0.514255
473,0.374812
474,0.439142
475,0.516934
476,0.767894
477,0.124365
478,0.653314
479,0.513586
480,0.111352
481,0.705071
482,0.772491
483,0.450564
484,0.13231
485,0.682636
486,0.72183
487,0.191472
488,0.385496
489,0.338205
490,0.676218
491,0.44225
492,0.356423
493,0.962067
494,0.618715
495,0.8302
496,0.78032
497,0.092014
498,0.651102
499,0.244838
500,0.245272
501,0.714406
502,0.327326
503,0.185424
504,0.119281
505,0.21041
506,0.831611
507,0.739418
508,0.423224
509,0.537481
510,0.742753
511,0.519901
512,0.362953
513,0.220427
514,0.753171
515,0.206038
516,0.00389
517,0.70585
518,0.429998
519,0.997152
520,0.384908
521,0.200206
522,0.047767
523,0.67854
524,0.716792
525,0.238705
526,0.443788
527,0.917531
528,0.484775
529,0.66232
530,0.645382
531,0.465209
532,0.64671
533,0.891487
534,0.579676
535,0.070875
536,0.695493
537,0.547025
538,0.201855
539,0.063592
540,0.791847
541,0.304387
542,0.777811
543,0.24908
544,0.098962
545,0.68278
546,0.089318
547,0.050334
548,0.780432
549,0.242096
550,0.447135
551,0.182301
552,0.550208
553,0.358158
554,0.62424
555,0.817354
556,0.605312
557,0.991939
558,0.938913
559,0.622496
560,0.898468
561,0.325376
562,0.054868
563,0.776422
564,0.541376
565,0.146295
566,0.71911
567,0.836909
568,0.171987
569,0.842139
570,0.697864
571,0.187723
572,0.58563
573,0.597983
574,0.217844
575,0.719853
576,0.922485
577,0.320891
578,0.953925
579,0.451368
580,0.239302
581,0.335103
582,0.841772
583,0.257241
584,0.331872
585,0.561792
586,0.043928
587,0.032608
588,0.117027
589,0.003247
590,0.200788
591,0.677674
592,0.365445
593,0.470123
594,0.556788
595,0.243888
596,0.285262
597,0.256635
598,0.90241
599,0.475038
600,0.132583
601,0.929385
602,0.626029
603,0.477658
604,0.691053
605,0.830757
606,0.145071
607,0.885336
608,0.610407
609,0.92104
610,0.856423
611,0.372378
612,0.627942
613,0.016625
614,0.708748
615,0.121321
616,0.428922
617,0.175535
618,0.116584
619,0.895125
620,0.634946
621,0.417651
622,0.782377
623,0.283001
624,0.893723
625,0.340236
626,0.333881
627,0.37215
628,0.571245
629,0.671996
630,0.432047
631,0.231624
632,0.473884
633,0.872792
634,0.58872
635,0.13102
636,0.169729
637,0.161639
638,0.058851
639,0.673787
640,0.046345
641,0.579871
642,0.200988
643,0.063749
644,0.660209
645,0.823641
646,0.717971
647,0.499847
648,0.61294
649,0.097428
650,0.052903
651,0.875369
652,0.39426
653,0.890699
654,0.957986
655,0.173581
656,0.570492
657,0.550452
658,0.022541
659,0.330494
660,0.946727
661,0.45852
662,0.1107
663,0.18239
664,0.137015
665,0.834505
666,0.095281
667,0.165851
668,0.364718
669,0.222832
670,0.39442
671,0.711239
672,0.575104
673,0.37188
674,0.264569
675,0.561767
676,0.579457
677,0.355639
678,0.742139
679,0.194769
680,0.24087
681,0.185922
682,0.191627
683,0.789958
684,0.859564
685,0.011543
686,0.848363
687,0.871589
688,0.547781
689,0.540019
690,0.415894
691,0.450124
692,0.337544
693,0.970188
694,0.940378
695,0.440674
696,0.443616
697,0.868801
698,0.468713
699,0.451176
700,0.033602
701,0.659651
702,0.310208
703,0.379213
704,0.53745
705,0.745117
706,0.524702
707,0.485474
708,0.825938
709,0.830803
710,0.46913
711,0.537662
712,0.927386
713,0.49404
714,0.643508
715,0.348295
716,0.81107
717,0.317855
718,0.895041
719,0.722087
720,0.212436
721,0.012862
722,0.142959
723,0.981022
724,0.985255
725,0.14782
726,0.601785
727,0.300913
728,0.689268
729,0.515966
730,0.189581
731,0.71109
732,0.336704
733,0.32034
734,0.675548
735,0.015317
736,0.69594
737,0.044036
738,0.627136
739,0.577987
740,0.804131
741,0.428276
742,0.134524
743,0.204648
744,0.522424
745,0.569126
746,0.426885
747,0.296894
748,0.284784
749,0.94702
750,0.841527
751,0.155112
752,0.203976
753,0.272507
754,0.055104
755,0.62473
756,0.33442
757,0.70396
758,0.993858
759,0.283675
760,0.976917
761,0.496002
762,0.121902
763,0.442371
764,0.042688
765,0.676269
766,0.145701
767,0.594619
768,0.158411
769,0.426567
770,0.368899
771,0.590627
772,0.773547
773,0.535459
774,0.975911
775,0.023972
776,0.103848
777,0.717416
778,0.682866
779,0.67748
780,0.182714
781,0.207633
782,0.873066
783,0.424974
784,0.951303
785,0.57696
786,0.309148
787,0.388347
788,0.380635
789,0.69284
790,0.467046
791,0.15075
792,0.686996
793,0.55784
794,0.207858
795,0.435222
796,0.545374
797,0.423546
798,0.104106
799,0.423847
800,0.264643
801,0.651442
802,0.412816
803,0.725277
804,0.717251
805,0.036283
806,0.344076
807,0.644275
808,0.616164
809,0.389595
810,0.568309
811,0.422241
812,0.088134
813,0.228105
814,0.455729
815,0.213129
816,0.312116
817,0.42052
818,0.949403
819,0.016044
820,0.206816
821,0.548173
822,0.741573
823,0.2114
824,0.724227
825,0.286784
826,0.760607
827,0.023102
828,0.809946
829,0.178525
830,0.724844
831,0.381776
832,0.063866
833,0.275344
834,0.539146
835,0.230896
836,0.933008
837,0.556933
838,0.94472
839,0.000922
840,0.326157
841,0.408969
842,0.895959
843,0.658213
844,0.190558
845,0.014915
846,0.628825
847,0.566734
848,0.589301
849,0.529407
850,0.67506
851,0.097386
852,0.269376
853,0.322575
854,0.631199
855,0.730854
856,0.14707
857,0.331602
858,0.563346
859,0.156615
860,0.391349
861,0.579603
862,0.683544
863,0.270245
864,0.361481
865,0.312507
866,0.159969
867,0.542436
868,0.223958
869,0.198853
870,0.543394
871,0.56759
872,0.295845
873,0.756016
874,0.463768
875,0.148986
876,0.374107
877,0.394642
878,0.138694
879,0.833647
880,0.843547
881,0.977994
882,0.412113
883,0.348901
884,0.918783
885,0.047046
886,0.662642
887,0.623347
888,0.54809
889,0.478856
890,0.925031
891,0.245443
892,0.895911
893,0.729679
894,0.606714
895,0.474992
896,0.693732
897,0.745298
898,0.913742
899,0.244223
900,0.363391
901,0.641862
902,0.930566
903,0.318935
904,0.530465
905,0.8324
906,0.11683
907,0.847577
908,0.15566
909,0.70195
910,0.843637
911,0.569954
912,0.406974
913,0.836545
914,0.828338
915,0.03313
916,0.074371
917,0.317024
918,0.820834
919,0.466591
920,0.523602
921,0.507382
922,0.191801
923,0.528793
924,0.912753
925,0.419132
926,0.268741
927,0.373822
928,0.221528
929,0.202232
930,0.325641
931,0.239897
932,0.054188
933,0.213904
934,0.011732
935,0.011642
936,0.174452
937,0.267413
938,0.886553
939,0.719804
940,0.641029
941,0.895228
942,0.162221
943,0.171367
944,0.611399
945,0.731572
946,0.652088
947,0.114964
948,0.409693
949,0.969815
950,0.097468
951,0.612076
952,0.85384
953,0.348292
954,0.163515
955,0.181382
956,0.3828
957,0.32157
958,0.239868
959,0.329628
960,0.42838
961,0.941749
962,0.902003
963,0.089852
964,0.659416
965,0.773682
966,0.324848
967,0.640372
968,0.933114
969,0.143159
970,0.733923
971,0.492363
972,0.590905
973,0.283499
974,0.098292
975,0.856007
976,0.659658
977,0.971909
978,0.238205
979,0.947981
980,0.575244
981,0.149516
982,0.822223
983,0.631356
984,0.635594
985,0.341309
986,0.885345
987,0.738114
988,0.923332
989,0.535068
990,0.633001
991,0.942961
992,0.540678
993,0.250167
994,0.696647
995,0.189747
996,0.727944
997,0.404909
998,0.640704
999,0.023439
1000,0.370991
